prenom , date , fete_principale , rare

// Liste des fête du jour ne correpondant pas à des prénoms

"Fabienne" ;		20/01 ; 0 ; 0
"Fabia" ;			27/12 ; 0 ; 1
"Fabiola" ;			27/12 ; 0 ; 1
"Fabrice" ;			22/08 ; 1 ; 0
"Fanchon" ;			09/03 ; 0 ; 1
"Fannie" ;			09/03 ; 0 ; 0
"Fanny" ;			26/12 ; 0 ; 0
"Fantine" ;			xx/xx ; 0 ; 0
"Faustin" ;			15/02 ; 0 ; 1
"Faustine" ;		xx/xx ; 0 ; 0 ; 18/01 ?
"Fédérica" ;		18/07 ; 0 ; 1
"Fédérico" ;		18/07 ; 0 ; 1
"Félicie" ;			07/03 ; 0 ; 0
"Félicien" ;		09/06 ; 0 ; 0
"Félicité" ;		07/03 ; 1 ; 0
"Félicitée" ;		07/03 ; 0 ; 1
"Felicity" ;		07/03 ; 0 ; 1
"Félix" ;			12/02 ; 1 ; 0
"Ferdinand" ;		30/05 ; 1 ; 0
"Fernand" ;			27/06 ; 1 ; 0
"Fernande" ;		27/06 ; 0 ; 0
"Fernando" ;		27/06 ; 0 ; 0
"Ferréol" ;			16/06 ; 0 ; 1
"Fiacre" ;			30/08 ; 1 ; 0
"Fidèle" ;			24/04 ; 1 ; 0
"Fiona" ;			06/10 ; 0 ; 0
"Firmin" ;			11/10 ; 1 ; 0
"Flamine" ;			02/05 ; 0 ; 1
"Flaminie" ;		02/05 ; 0 ; 1
"Flaminia" ;		02/05 ; 0 ; 1
"Flavie" ;			07/05 ; 0 ; 0
"Flavien" ;			18/02 ; 0 ; 0
"Fleur" ;			05/10 ; 1 ; 0
"Flora" ;			24/11 ; 1 ; 0
"Flore" ;			05/10 ; 0 ; 0 ; ou le 24/11 ?
"Florence" ;		01/12 ; 1 ; 0
"Florent" ;			04/07 ; 1 ; 0
"Florentin" ;		24/10 ; 1 ; 0
"Florian" ;			04/05 ; 0 ; 0
"Florie" ;			xx/xx ; 0 ; 0
"Florine" ;			01/05 ; 0 ; 0
"Fortunat" ;		xx/xx ; 0 ; 1 ; 24/04 ?
"Foulques" ;		xx/xx ; 0 ; 1
"France" ;			09/03 ; 0 ; 0
"Francette" ;		09/03 ; 0 ; 1
"Francia" ;			xx/xx ; 0 ; 1
"Francine" ;		09/03 ; 0 ; 0
"Francis" ;			04/10 ; 0 ; 0
"Francisque" ;		04/10 ; 0 ; 1
"Franck" ;			04/10 ; 0 ; 0
"François" ;		04/10 ; 0 ; 0
"François Xavier" ;	03/12 ; 1 ; 0
"Françoise" ;		09/03 ; 1 ; 0
"Françoise Xavière" ;22/12 ; 1 ; 0
"Fred," ;			18/07 ; 0 ; 1
"Freddy" ;			18/07 ; 0 ; 0
"Frédéric" ;		18/07 ; 1 ; 0
"Frédérich" ;		18/07 ; 0 ; 1
"Frédérick" ;		18/07 ; 0 ; 0
"Frédérica" ;		18/07 ; 0 ; 1
"Frédérico" ;		18/07 ; 0 ; 1
"Frédérika" ;		18/07 ; 0 ; 1
"Frédérique" ;		18/07 ; 0 ; 0
"Fredie" ;			18/07 ; 0 ; 1
"Frida" ;			18/07 ; 0 ; 1
"Frieda" ;			18/07 ; 0 ; 0
"Friedrich" ;		18/07 ; 0 ; 1
"Fritz" ;			18/07 ; 0 ; 1
"Fulbert" ;			10/04 ; 1 ; 0
"Gabin" ;			19/02 ; 1 ; 0
"Gabriel" ;			29/09 ; 0 ; 0
"Gabrielle" ;		29/09 ; 0 ; 0
"Gaby" ;			29/09 ; 0 ; 1
"Gaël" ;			17/12 ; 1 ; 0
"Gaëla" ;			17/12 ; 0 ; 1
"Gaëlane" ;			17/12 ; 0 ; 1
"Gaële" ;			17/12 ; 0 ; 1
"Gaëlic" ;			17/12 ; 0 ; 1
"Gaëlig" ;			17/12 ; 0 ; 1
"Gaëll" ;			17/12 ; 0 ; 1
"Gaëlla" ;			17/12 ; 0 ; 1
"Gaëllane" ;		17/12 ; 0 ; 1
"Gaëlle" ;			17/12 ; 0 ; 0
"Gaétan" ;			07/08 ; 1 ; 0
"Gaëtan" ;			07/08 ; 0 ; 0
"Gaétane" ;			07/08 ; 0 ; 1
"Gall" ;			16/10 ; 0 ; 1
"Gallien" ;			16/10 ; 0 ; 1
"Garry" ;			05/12 ; 0 ; 0
"Gaston" ;			06/02 ; 1 ; 0
"Gaspard" ;			28/12 ; 0 ; 0
"Gatien" ;			18/12 ; 1 ; 0
"Gaud" ;			xx/xx ; 0 ; 1 ; 29/07 ?
"Gautier" ;			09/04 ; 1 ; 0
"Gélase" ;			21/11 ; 0 ; 1
"Gen" ;				03/01 ; 0 ; 1
"Gena" ;			03/01 ; 0 ; 1
"Geneviève" ;		03/01 ; 1 ; 0
"Genia" ;			03/01 ; 0 ; 1
"Geoffrey" ;		08/11 ; 0 ; 0
"Geoffroi" ;		08/11 ; 0 ; 1
"Geoffroy" ;		08/11 ; 1 ; 0
"George" ;			23/04 ; 0 ; 1
"Georges" ;			23/04 ; 1 ; 0
"Georget" ;			23/04 ; 0 ; 1
"Georgi" ;			23/04 ; 0 ; 1
"Georgio" ;			23/04 ; 0 ; 1
"Georgy" ;			23/04 ; 0 ; 1
"Georgette" ;		23/04 ; 0 ; 1 ; ou 15/02 ?
"Georgia" ;			15/02 ; 0 ; 1
"Georgiana" ;		15/02 ; 0 ; 1
"Georgiane" ;		15/02 ; 0 ; 1
"Georgie" ;			15/02 ; 0 ; 1
"Georgina" ;		15/02 ; 0 ; 1
"Georgine" ;		15/02 ; 0 ; 1
"Gérald" ;			05/12 ; 1 ; 0
"Géraldine" ;		29/05 ; 0 ; 0
"Gérard" ;			03/10 ; 1 ; 0
"Géraud" ;			13/10 ; 1 ; 0
"Germain" ;			28/05 ; 1 ; 0
"Germaine" ;		15/06 ; 1 ; 0
"Gertrude" ;		16/11 ; 0 ; 0
"Géry" ;			11/08 ; 0 ; 1
"Gervais" ;			19/06 ; 0 ; 1
"Gervaise" ;		19/06 ; 0 ; 1
"Ghislain" ;		10/10 ; 1 ; 0
"Ghislaine" ;		10/10 ; 0 ; 0
"Gianni" ;			24/06 ; 0 ; 0 ; ou le 27/12 ?
"Gilbert" ;			07/06 ; 1 ; 0
"Gilberte" ;		11/08 ; 0 ; 1
"Gildas" ;			29/01 ; 1 ; 0
"Gilles" ;			01/09 ; 1 ; 0
"Gin" ;				03/01 ; 0 ; 1
"Gina" ;			03/01 ; 0 ; 1 ; ou le 21/06 ?
"Ginette" ;			03/01 ; 0 ; 0
"Ginia" ;			03/01 ; 0 ; 1
"Gino" ;			xx/xx ; 0 ; 1 ; 21/06
"Ginou" ;			03/01 ; 0 ; 1
"Giorgio" ;			23/04 ; 0 ; 1
"Giovanni" ;		24/06 ; 0 ; 0 ; ou le 27/12 ?
"Giraud" ;			xx/xx ; 0 ; 1 ; 20/04 ?
"Gisèle" ;			07/05 ; 1 ; 0
"Giulia" ;			08/04 ; 0 ; 0
"Giuliano" ;		02/08 ; 0 ; 1
"Giuseppe" ;		19/03 ; 0 ; 0
"Gladys" ;			29/03 ; 0 ; 0
"Godefroi" ;		08/11 ; 0 ; 1
"Godefroid" ;		08/11 ; 0 ; 1
"Godfrey" ;			08/11 ; 0 ; 1
"Godefroy" ;		08/11 ; 0 ; 1
"Gonthier" ;		xx/xx ; 0 ; 1
"Gontran" ;			28/03 ; 1 ; 0
"Gonzague" ;		21/06 ; 0 ; 1 ; Et aussi le 10/01
"Gottfried" ;		08/11 ; 0 ; 1
"Goulven" ;			xx/xx ; 0 ; 1 ; 01/06 ?
"Grace" ;			21/08 ; 0 ; 0
"Gracie" ;			21/08 ; 0 ; 1
"Graciella" ;		21/08 ; 0 ; 1
"Gracielle" ;		21/08 ; 0 ; 1
"Graciète" ;		21/08 ; 0 ; 1
"Graciette" ;		21/08 ; 0 ; 1
"Gracieuse" ;		21/08 ; 0 ; 1
"Graziella" ;		21/08 ; 0 ; 0
"Grégoire" ;		03/09 ; 1 ; 0
"Grégory" ;			03/09 ; 0 ; 0
"Guenia" ;			03/01 ; 0 ; 1
"Guenièvre" ;		03/01 ; 0 ; 1
"Guénolé" ;			03/03 ; 1 ; 0
"Guénolée" ;		03/03 ; 0 ; 1
"Guewen" ;			18/10 ; 0 ; 1
"Gui" ;				xx/xx ; 0 ; 1
"Guilhem" ;			10/01 ; 0 ; 0
"Guilhemine" ;		10/01 ; 0 ; 1
"Guillaume" ;		10/01 ; 1 ; 0
"Guillem" ;			10/01 ; 0 ; 1
"Guillemette" ;		10/01 ; 0 ; 1
"Gustave" ;			07/10 ; 0 ; 0
"Gustavine" ;		xx/xx ; 0 ; 1
"Guy" ;				12/06 ; 1 ; 0
"Gwenaël" ;			03/11 ; 0 ; 1
"Gwenaëlle" ;		03/11 ; 0 ; 0
"Gwendolen" ;		18/10 ; 0 ; 1
"Gwendoline" ;		14/10 ; 0 ; 0
"Gwendolyne" ;		18/10 ; 0 ; 1
"Gwenn" ;			18/10 ; 0 ; 1
"Gwennola" ;		18/10 ; 0 ; 1
"Gwennoline" ;		18/10 ; 0 ; 1
"Gwénola" ;			03/03 ; 0 ; 0
"Gwénolé" ;			03/03 ; 0 ; 1
"Gwénolée" ;		03/03 ; 0 ; 1
"Gwladys" ;			29/03 ; 1 ; 0
"Habib" ;			27/03 ; 1 ; 0
"Hadrien" ;			08/09 ; 0 ; 1
"Hans" ;			27/12 ; 0 ; 1 ; ou 24/06 ?
"Harmonie" ;		xx/xx ; 0 ; 0
"Harry" ;			13/07 ; 0 ; 1
"Harold" ;			01/11 ; 0 ; 0
"Hébert" ;			20/03 ; 0 ; 1
"Hector" ;			xx/xx ; 0 ; 0 ; 21/07 ?
"Hedwige" ;			16/10 ; 0 ; 1
"Hélène" ;			18/08 ; 1 ; 0
"Helena" ;			18/08 ; 0 ; 0
"Héloïse" ;			xx/xx ; 0 ; 0 ; 15/03 ?
"Helyette" ;		xx/xx ; 0 ; 1 ; 20/07 ?
"Henri" ;			13/07 ; 1 ; 0
"Henriette" ;		13/07 ; 0 ; 0
"Henry" ;			13/07 ; 0 ; 0
"Herbert" ;			20/03 ; 0 ; 1
"Hermann" ;			25/09 ; 1 ; 0
"Hermance" ;		25/09 ; 0 ; 0
"Hermes" ;			xx/xx ; 0 ; 1
"Hermine" ;			09/07 ; 0 ; 1
"Herminie" ;		09/07 ; 0 ; 1
"Hermione" ;		xx/xx ; 0 ; 1
"Hervé" ;			17/06 ; 1 ; 0
"Hilaire" ;			13/01 ; 0 ; 1
"Hilda" ;			17/11 ; 0 ; 1
"Hippolyte" ;		13/08 ; 1 ; 0
"Honorat" ;			16/01 ; 0 ; 1
"Honoré" ;			16/05 ; 1 ; 0
"Honorine" ;		27/02 ; 1 ; 0
"Hortense" ;		11/01" ;'fete2' => '05/10 ; 0 ; 0
"Hubert" ;			03/11 ; 1 ; 0
"Hugo" ;			01/04 ; 0 ; 0
"Hugues" ;			01/04 ; 1 ; 0
"Huguette" ;		01/04 ; 0 ; 0
"Humbert" ;			25/03 ; 1 ; 0
"Hyacinthe" ;		17/08 ; 1 ; 0
"Iadine" ;			xx/xx ; 0 ; 1 ; 03/02 ?
"Ian" ;				24/06 ; 0 ; 1 ; ou le 27/12 ?
"Ianis" ;			24/06 ; 0 ; 1 ; ou le 27/12 ?
"Iban" ;			24/06 ; 0 ; 1 ; ou le 27/12 ?
"Ida" ;				13/04 ; 1 ; 0
"Igor" ;			05/06 ; 1 ; 0
"Iléa" ;			18/08 ; 0 ; 1
"Iléana" ;			18/08 ; 0 ; 1
"Ilene" ;			18/08 ; 0 ; 1
"Iliana" ;			18/08 ; 0 ; 0
"Iliona" ;			18/08 ; 0 ; 1
"Ilona" ;			18/08 ; 0 ; 0
"Ilse" ;			xx/xx ; 0 ; 1

// 18/08 : Hélène et ses dérivés : Aélia, Aileen, Aléna, Aleanor, Alene, Eileen, Élaine, Eléana, Eléane, Eleanor, Élen, Elena, Élène, Élicia,Élina, Éline, Élinor, Ella, Elladine, Elle, Ellee, Ellen, Ellenita, Ellia, Ellie, Ellin, Ellina, Elliner, Elna, Elne, Elyna, Elyne, Galina, Halina, Hayley, Héléna, Hélénos, Helenum, Héliane, Héliéna, Helia, Héliane, Hélicia, Héliciane, Hélicie, Hella, Héllene, Hélline, Lana, Leanora, Lena, Lenna, Lénaïc, Lenaïg, Lennie, Leno, Leonora, Leora, Lienor, Yelena;
// ses variantes : Marie-Hélène, Marilène, Marlaine, Marlène, Marylène, Merlène, Miléna, Milène, Mylène, Neïs, Nelia, Nelie, Nelio, Nelita, Nell, Nella, Nellie, Nelly, Sandylène, etc.

"Imre" ;			xx/xx ; 0 ; 1 ; 04/11 ?
"Inès" ;			10/09 ; 1 ; 0
"Ingrid" ;			02/09 ; 1 ; 0
"Innocent" ;		28/12 ; 1 ; 0
"Irène" ;			05/04 ; 1 ; 0
"Irénée" ;			28/06 ; 1 ; 0
"Irina" ;			05/04 ; 0 ; 0
"Iris" ;			04/09 ; 0 ; 1
"Irma" ;			09/07 ; 0 ; 0
"Isaac" ;			20/12 ; 0 ; 0
"Isabeau" ;			xx/xx ; 0 ; 1
"Isabelle" ;		22/02 ; 1 ; 0
"Isadora" ;			xx/xx ; 0 ; 1
"Isaïe" ;			09/05 ; 0 ; 1
"Isaline" ;			xx/xx ; 0 ; 1
"Iseult" ;			xx/xx ; 0 ; 1
"Isidore" ;			04/04 ; 1 ; 0
"Ivan" ;			27/12 ; 0 ; 0
"Ivana" ;			xx/xx ; 0 ; 1 ; 30/05 ?
"Jacinthe" ;		30/01 ; 0 ; 1
"Jack" ;			27/12 ; 0 ; 0
"Jackie" ;			08/02 ; 0 ; 0
"Jacob" ;			20/12 ; 0 ; 1
"Jacobine" ;		20/12 ; 0 ; 1
"Jacotte" ;			08/02 ; 0 ; 1
"Jacques" ;			25/07" ;'fete_principale' => true, 'fete2' => '03/05 ; 0 ; 0
"Jacqueline" ;		08/02 ; 1 ; 0
"Jacquette" ;		08/02 ; 0 ; 1 ; ou 25/07 ?
"Jacquine" ;		08/02 ; 0 ; 1 ; ou 25/07 ?
"Jacquotte" ;		08/02 ; 0 ; 1
"Jacquy" ;			xx/xx ; 0 ; 1 ; 25/07 ou 03/05 ou 08/02 ?
"Jaime" ;			25/07 ; 0 ; 1
"Jakez" ;			25/07 ; 0 ; 1
"James" ;			25/07 ; 0 ; 1
"Jan" ;				24/06 ; 0 ; 1 ; ou le 27/12 ?
"Jane" ;			30/05 ; 0 ; 0
"Janick" ;			24/06 ; 0 ; 1 ; ou le 27/12 ?
"Jaouen" ;			02/03 ; 0 ; 1
"Jaqueline" ;		08/02 ; 0 ; 1
"Jarod" ;			xx/xx ; 0 ; 0
"Jasmine" ;			05/10 ; 0 ; 0
"Jason" ;			12/07 ; 0 ; 0
"Jaume" ;			25/07 ; 0 ; 1
"Jean" ;			27/12 ; 1 ; 0
"Jean-Baptiste" ;	24/06 ; 1 ; 0
"Jean-Eudes" ;		19/08 ; 1 ; 0
"Jean-Marie" ;		04/08 ; 0 ; 0
"Jeanine" ;			xx/xx ; 0 ; 0
"Jeanne" ;			30/05 ; 0 ; 0
"Jeannette" ;		30/05 ; 0 ; 0
"Jeannine" ;		30/05 ; 0 ; 0
"Jeannot" ;			xx/xx ; 0 ; 1
"Jeff" ;			08/11 ; 0 ; 1
"Jefferson" ;		08/11 ; 0 ; 1
"Jeffery" ;			08/11 ; 0 ; 1
"Jeffrey" ;			08/11 ; 0 ; 0
"Jeffry" ;			08/11 ; 0 ; 1
"Jehan" ;			24/06 ; 0 ; 1 ; ou le 27/12 ?
"Jelena" ;			18/08 ; 0 ; 1
"Jennie" ;			03/01 ; 0 ; 1
"Jennifer" ;		03/01 ; 0 ; 0 ; ou le 30/05 ?
"Jenny" ;			03/01 ; 0 ; 0 ; ou le 08/05 ?
"Jeoffrey" ;		08/11 ; 0 ; 1
"Jeoffroy" ;		08/11 ; 0 ; 1
"Jérémie" ;			01/05 ; 0 ; 0
"Jérôme" ;			30/09 ; 1 ; 0
"Jessica" ;			04/11 ; 0 ; 0
"Jessy" ;			04/11 ; 0 ; 1
"Jim" ;				25/07 ; 0 ; 1
"Jimmy" ;			25/07 ; 0 ; 0
"Joachim" ;			26/07 ; 0 ; 0
"Joanny" ;			27/12 ; 0 ; 1
"Joào" ;			27/12 ; 0 ; 0
"Job" ;				xx/xx ; 0 ; 1
"Jocelyn" ;			13/12 ; 0 ; 0
"Jocelyne" ;		13/12 ; 0 ; 0
"Joël" ;			13/07 ; 0 ; 0
"Joëlle" ;			13/07 ; 0 ; 0
"Joéva" ;			02/03 ; 0 ; 1
"Joévin" ;			02/03 ; 0 ; 1
"Joffrey" ;			08/11 ; 0 ; 1 ; ou le 13/01 ?
"Joffroy" ;			08/11 ; 0 ; 1
"Joffray" ;			08/11 ; 0 ; 1
"Johan" ;			27/12 ; 0 ; 0

// 23/04 : Jerzy, Jo, Jordi, Jordy, Jorg, Jorge, Joris, Jory, Jorys, Jürgen, Yuri

// 27/12 : Juan-Antonio, Juan-Carlos, Juan-Francisco, Juan-Jose, Juan-Manuel, Juan-Miguel, Juan-Pablo, Juan-Pedro, Juany, Juhans, Juwan, Nans, Sean, Shawn, Shun,Vania, , etc.

"Johanne" ;			30/05 ; 0 ; 0
"Johannes" ;		27/12 ; 0 ; 1
"John" ;			27/12 ; 0 ; 0
"Johnatan" ;		xx/xx ; 0 ; 1
"Johnny" ;			27/12 ; 0 ; 0
"Jonas" ;			21/09 ; 0 ; 0
"Jonathan" ;		01/03 ; 0 ; 0
"Jordan" ;			13/02 ; 0 ; 0
"Jordana" ;			13/02 ; 0 ; 1
"Jordane" ;			13/02 ; 0 ; 0
"Jordann" ;			13/02 ; 0 ; 1
"Jordanna" ;		13/02 ; 0 ; 1
"Jordanne" ;		13/02 ; 0 ; 1
"Jordany" ;			13/02 ; 0 ; 1
"Joris" ;			26/07 ; 0 ; 0
"José" ;			19/03 ; 0 ; 0
"Joseph" ;			19/03 ; 1 ; 0
"Joséphine" ;		19/03 ; 0 ; 0
"Josette" ;			19/03 ; 0 ; 0
"Josiane" ;			19/03 ; 0 ; 0
"Josse" ;			13/12 ; 0 ; 1
"Josselin" ;		13/12 ; 0 ; 0
"Josseline" ;		13/12 ; 0 ; 0
"Josué" ;			01/09 ; 0 ; 1
"Jouan" ;			02/03 ; 0 ; 1
"Jourdain" ;		13/02 ; 0 ; 1
"Jourdan" ;			13/02 ; 0 ; 1
"Jovan" ;			02/03 ; 0 ; 1
"Jovana" ;			02/03 ; 0 ; 1
"Jovanni" ;			27/12 ; 0 ; 1
"Jovany" ;			02/03 ; 0 ; 1
"Joyce" ;			13/12 ; 0 ; 1
"Juan" ;			24/06 ; 0 ; 0
"Juana" ;			24/06 ; 0 ; 1
"Juanita" ;			24/06 ; 0 ; 1 ; ou 08/05 ?
"Juanito" ;			24/06 ; 0 ; 1
"Jude" ;			28/10 ; 1 ; 0
"Judicaël" ;		17/12 ; 0 ; 1
"Judicaële" ;		17/12 ; 0 ; 1
"Judicaëlle" ;		17/12 ; 0 ; 1
"Judith" ;			05/05 ; 1 ; 0
"Jules" ;			12/04 ; 1 ; 0
"Julia" ;			08/04 ; 0 ; 0
"Julian" ;			02/08 ; 0 ; 0
"Julianne" ;		02/08 ; 0 ; 1
"Julie" ;			08/04 ; 1 ; 0
"Julien" ;			02/08 ; 0 ; 0
"Julienne" ;		16/02 ; 1 ; 0
"Juliette" ;		30/07 ; 1 ; 0
"Juline" ;			08/04 ; 0 ; 0
"Julio" ;			02/08 ; 0 ; 1
"Juluan" ;			02/08 ; 0 ; 1
"Juste" ;			14/10 ; 1 ; 0
"Justin" ;			01/06 ; 1 ; 0
"Justine" ;			12/03 ; 1 ; 0
"Juvénal" ;			03/05 ; 0 ; 1
"Karelle" ;			07/11 ; 0 ; 1
"Karen" ;			07/11 ; 0 ; 1
"Karina" ;			07/11 ; 0 ; 1
"Karine" ;			07/11 ; 0 ; 1
"Kassandra" ;		xx/xx ; 0 ; 0
"Katarina" ;		25/11 ; 0 ; 1 ; ou le 24/03 ?
"Katel" ;			25/11 ; 0 ; 1 ; ou le 24/03 ?
"Katell" ;			25/11 ; 0 ; 0 ; ou le 24/03 ?
"Katelle" ;			25/11 ; 0 ; 1 ; ou le 24/03 ?
"Katerina" ;		25/11 ; 0 ; 1 ; ou le 24/03 ?
"Katharina" ;		25/11 ; 0 ; 1 ; ou le 24/03 ?
"Katharine" ;		25/11 ; 0 ; 1 ; ou le 24/03 ?
"Katherina" ;		25/11 ; 0 ; 1 ; ou le 24/03 ?
"Katherine" ;		25/11 ; 0 ; 1 ; ou le 24/03 ?
"Kathryn" ;			25/11 ; 0 ; 1 ; ou le 24/03 ?
"Kathy" ;			25/11 ; 0 ; 0 ; ou le 24/03 ?
"Katia" ;			25/11 ; 0 ; 0 ; ou le 24/03 ?
"Katie" ;			25/11 ; 0 ; 1 ; ou le 24/03 ?
"Katrine" ;			25/11 ; 0 ; 1 ; ou le 24/03 ?
"Katy" ;			25/11 ; 0 ; 0 ; ou le 24/03 ?
"Kelly" ;			08/07 ; 0 ; 0
"Ketty" ;			25/11 ; 0 ; 0 ; 24/03 ou 25/11 ?
"Kévin" ;			03/06 ; 1 ; 0
"Kilian" ;			08/07 ; 0 ; 0
"Killian" ;			08/07 ; 0 ; 0
"Kurt" ;			26/11 ; 0 ; 0
"Læticia" ;			18/08 ; 0 ; 0
"Lætitia" ;			18/08 ; 0 ; 0
"Lambert" ;			17/09 ; 0 ; 0
"Landry" ;			10/06 ; 1 ; 0
"Lara" ;			26/03 ; 0 ; 0
"Larissa" ;			26/03 ; 1 ; 0
"Laura" ;			10/08 ; 0 ; 0
"Lauranne" ;		10/08 ; 0 ; 1
"Laure" ;			10/08 ; 0 ; 0
"Laureline" ;		10/08 ; 0 ; 1
"Laurence" ;		10/08 ; 0 ; 0
"Lauren" ;			xx/xx ; 0 ; 0 ; 10/08 ?
"Laurent" ;			10/08 ; 1 ; 0
"Laurentine" ;		10/08 ; 0 ; 1
"Laurette" ;		10/08 ; 0 ; 1
"Lauriane" ;		10/08 ; 0 ; 0
"Laurie" ;			10/08 ; 0 ; 0
"Laurine" ;			10/08 ; 0 ; 0
"Layla" ;			xx/xx ; 0 ; 1
"Lazare" ;			23/02 ; 1 ; 0
"Léa" ;				22/03 ; 1 ; 0
"Léane" ;			10/11 ; 0 ; 0
"Léger" ;			02/10 ; 1 ; 0
"Leila" ;			xx/xx ; 0 ; 0 ; 22/03 ?
"Lélia" ;			22/03 ; 0 ; 0
"Lena" ;			18/08 ; 0 ; 0
"Lénaïc" ;			18/08 ; 0 ; 1
"Lénora" ;			25/06 ; 0 ; 1
"Léo" ;				10/11 ; 0 ; 0
"Léon" ;			10/11 ; 1 ; 0
"Léonard" ;			06/11 ; 0 ; 0
"Léonce" ;			18/06 ; 1 ; 0
"Léone" ;			10/11 ; 0 ; 1
"Léonel" ;			10/11 ; 0 ; 1
"Léonella" ;		10/11 ; 0 ; 1
"Léonelle" ;		10/11 ; 0 ; 1
"Léonette" ;		10/11 ; 0 ; 1
"Léonie" ;			10/11 ; 0 ; 1
"Léonine" ;			10/11 ; 0 ; 1
"Léonilde" ;		10/11 ; 0 ; 1
"Léonne" ;			10/11 ; 0 ; 1
"Léonor" ;			25/06 ; 0 ; 1
"Léonora" ;			25/06 ; 0 ; 1
"Léonore" ;			25/06 ; 0 ; 0
"Léontine" ;		10/11 ; 0 ; 1
"Léopold" ;			15/11 ; 0 ; 0
"Léopoldine" ;		15/11 ; 0 ; 1
"Leu" ;				29/07 ; 0 ; 1
"Leslie" ;			17/11 ; 0 ; 0
"Lexane" ;			xx/xx ; 0 ; 1
"Lia" ;				22/03 ; 0 ; 0
"Lidia" ;			03/08 ; 0 ; 1
"Lidie" ;			03/08 ; 0 ; 1
"Lidija" ;			03/08 ; 0 ; 1
"Lidivine" ;		14/04 ; 0 ; 1
"Lidvine" ;			14/04 ; 0 ; 1
"Lidwina" ;			14/04 ; 0 ; 1
"Lidwine" ;			14/04 ; 0 ; 0
"Lila" ;			22/03 ; 0 ; 0
"Lilian" ;			27/07 ; 0 ; 0
"Liliane" ;			27/07 ; 0 ; 0
"Lily" ;			17/11 ; 0 ; 0
"Linda" ;			28/08 ; 0 ; 0
"Line" ;			xx/xx ; 0 ; 0 ; 27/01 ou 20/10 ou 24/12 ?
"Lionel" ;			10/11 ; 0 ; 0
"Lionele" ;			10/11 ; 0 ; 1
"Lionelle" ;		10/11 ; 0 ; 1
"Lionnel" ;			10/11 ; 0 ; 1
"Lionnelle" ;		10/11 ; 0 ; 1
"Lisa" ;			17/11 ; 0 ; 0
"Lisbeth" ;			17/11 ; 0 ; 1
"Lise" ;			17/11 ; 0 ; 0
"Lisette" ;			17/11 ; 0 ; 1
"Lison" ;			xx/xx ; 0 ; 0 ; 17/11 ?
"Lizzie" ;			17/11 ; 0 ; 1
"Logan" ;			28/08 ; 0 ; 0
"Loïc" ;			25/08 ; 0 ; 0
"Loïs" ;			25/08 ; 0 ; 1 ; Masculin
"Loïs" ;			15/08 ; 0 ; 1 ; Féminin
"Lola" ;			15/09 ; 0 ; 0
"Lolita" ;			15/09 ; 0 ; 0
"Lore" ;			xx/xx ; 0 ; 1 ; 25/06 ?
"Loreline" ;		xx/xx ; 0 ; 1
"Lorrain" ;			xx/xx ; 0 ; 1
"Lorraine" ;		xx/xx ; 0 ; 0 ; 30/05 ?
"Lothaire" ;		xx/xx ; 0 ; 1
"Louis" ;			25/08 ; 1 ; 0
"Louis-Marie" ;		28/04 ; 0 ; 1
"Louise" ;			15/03 ; 1 ; 0
"Loup" ;			29/07 ; 0 ; 1
"Louve" ;			29/07 ; 0 ; 1
"Luana" ;			xx/xx ; 0 ; 1
"Luc" ;				18/10 ; 1 ; 0
"Luca" ;			18/10 ; 0 ; 1
"Lucas" ;			18/10 ; 0 ; 0
"Luce" ;			13/12 ; 0 ; 1
"Lucette" ;			13/12 ; 0 ; 0
"Lucie" ;			13/12 ; 1 ; 0
"Lucien" ;			08/01 ; 1 ; 0
"Lucienne" ;		08/01 ; 0 ; 0
"Lucile" ;			16/02 ; 0 ; 0
"Lucille" ;			16/02 ; 0 ; 0
"Lucrèce" ;			15/03 ; 0 ; 1
"Ludivina" ;		14/04 ; 0 ; 1
"Ludivine" ;		14/04 ; 0 ; 0
"Ludivyne" ;		14/04 ; 0 ; 1
"Ludiwine" ;		14/04 ; 0 ; 1
"Ludmila" ;			16/09 ; 0 ; 1
"Ludmilla" ;		16/09 ; 0 ; 1
"Ludovic" ;			25/08 ; 0 ; 0
"Ludwig" ;			25/08 ; 0 ; 1
"Ludwin" ;			14/04 ; 0 ; 1
"Ludwine" ;			14/04 ; 0 ; 1
"Ludyvine" ;		14/04 ; 0 ; 1
"Luna" ;			xx/xx ; 0 ; 0
"Lyda" ;			03/08 ; 0 ; 1
"Lydia" ;			03/08 ; 0 ; 0
"Lydian" ;			03/08 ; 0 ; 1
"Lydiane" ;			03/08 ; 0 ; 1
"Lydie" ;			03/08 ; 1 ; 0
"Lynda" ;			28/08 ; 0 ; 0
"Lyonel" ;			10/11 ; 0 ; 1
"Lyonnel" ;			10/11 ; 0 ; 1
"Madeleine" ;		22/07 ; 0 ; 0
"Maddy" ;			22/07 ; 0 ; 1
"Macrine" ;			xx/xx ; 0 ; 1 ; 06/07 ?
"Maé" ;				24/05 ; 0 ; 0
"Maël" ;			24/05 ; 0 ; 0
"Maëlle" ;			24/05 ; 0 ; 0
"Maéva" ;			30/10 ; 0 ; 0
"Magali" ;			20/07 ; 0 ; 0
"Magalie" ;			16/11 ; 0 ; 0
"Magaly" ;			xx/xx ; 0 ; 1 ; 16/11 ou 20/07  ou 22/07 ?
